_id,FinancialYear,HBT,HBTQF,Dataset,DatasetQF,ICD10Codes,DischargesCount,DischargesCountQF,DischargesRates,DischargesRatesQF,PatientsCount,PatientsCountQF,PatientsRates,PatientsRatesQF,HospitalResidentsCount,HospitalResidentsCountQF,HospitalResidentsRates,HospitalResidentsRatesQF
2669,2003/04,S08000026, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
2670,2003/04,S08000026, ,SMR04, ,F60 - F69,,:,,:,,:,,:,,:,,:
2671,2003/04,S08000026, ,Total,d,F10 - F19,45, ,205.01, ,35, ,159.45, ,,:,,:
2672,2003/04,S08000026, ,SMR01, ,F10 - F19,45, ,205.01, ,35, ,159.45, ,,:,,:
2673,2003/04,S08000026, ,SMR04, ,F10 - F19,,:,,:,,:,,:,,:,,:
2674,2003/04,S08000026, ,Total,d,F30 - F39,15, ,68.34, ,15, ,68.34, ,,:,,:
2675,2003/04,S08000026, ,SMR01, ,F30 - F39,15, ,68.34, ,15, ,68.34, ,,:,,:
2676,2003/04,S08000026, ,SMR04, ,F30 - F39,,:,,:,,:,,:,,:,,:
2677,2003/04,S08000026, ,Total,d,F40 - F49,5, ,22.78, ,5, ,22.78, ,,:,,:
2678,2003/04,S08000026, ,SMR01, ,F40 - F49,5, ,22.78, ,5, ,22.78, ,,:,,:
2679,2003/04,S08000026, ,SMR04, ,F40 - F49,,:,,:,,:,,:,,:,,:
2680,2003/04,S08000026, ,Total,d,F00 - F09 or Chapter G and second position F00,5, ,22.78, ,5, ,22.78, ,,:,,:
2681,2003/04,S08000026, ,SMR01, ,F00 - F09 or Chapter G and second position F00,5, ,22.78, ,5, ,22.78, ,,:,,:
2682,2003/04,S08000026, ,SMR04, ,F00 - F09 or Chapter G and second position F00,,:,,:,,:,,:,,:,,:
2683,2003/04,S08000026, ,Total,d,"F50 - F59, F70 - F99",5, ,22.78, ,5, ,22.78, ,,:,,:
2684,2003/04,S08000026, ,SMR01, ,"F50 - F59, F70 - F99",5, ,22.78, ,5, ,22.78, ,,:,,:
2685,2003/04,S08000026, ,SMR04, ,"F50 - F59, F70 - F99",,:,,:,,:,,:,,:,,:
2686,2003/04,S08000026, ,Total,d,F20 - F29,15, ,68.34, ,10, ,45.56, ,,:,,:
2687,2003/04,S08000026, ,SMR01, ,F20 - F29,15, ,68.34, ,10, ,45.56, ,,:,,:
2688,2003/04,S08000026, ,SMR04, ,F20 - F29,,:,,:,,:,,:,,:,,:
2689,2003/04,S08000030, ,Total,d,F60 - F69,70, ,18.01, ,50, ,12.86, ,5, ,1.29, 
2690,2003/04,S08000030, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
2691,2003/04,S08000030, ,SMR04, ,F60 - F69,70, ,18.01, ,50, ,12.86, ,5, ,1.29, 
2692,2003/04,S08000030, ,Total,d,F10 - F19,710, ,182.64, ,550, ,141.48, ,20, ,5.14, 
2693,2003/04,S08000030, ,SMR01, ,F10 - F19,240, ,61.74, ,225, ,57.88, ,,:,,:
2694,2003/04,S08000030, ,SMR04, ,F10 - F19,475, ,122.19, ,340, ,87.46, ,20, ,5.14, 
2695,2003/04,S08000030, ,Total,d,F30 - F39,680, ,174.92, ,530, ,136.34, ,80, ,20.58, 
2696,2003/04,S08000030, ,SMR01, ,F30 - F39,35, ,9, ,35, ,9, ,,:,,:
2697,2003/04,S08000030, ,SMR04, ,F30 - F39,640, ,164.63, ,500, ,128.62, ,80, ,20.58, 
2698,2003/04,S08000030, ,Total,d,F40 - F49,225, ,57.88, ,195, ,50.16, ,10, ,2.57, 
2699,2003/04,S08000030, ,SMR01, ,F40 - F49,65, ,16.72, ,60, ,15.43, ,,:,,:
2700,2003/04,S08000030, ,SMR04, ,F40 - F49,160, ,41.16, ,140, ,36.01, ,10, ,2.57, 
2701,2003/04,S08000030, ,Total,d,F00 - F09 or Chapter G and second position F00,610, ,156.92, ,470, ,120.9, ,185, ,47.59, 
2702,2003/04,S08000030, ,SMR01, ,F00 - F09 or Chapter G and second position F00,185, ,47.59, ,145, ,37.3, ,,:,,:
2703,2003/04,S08000030, ,SMR04, ,F00 - F09 or Chapter G and second position F00,425, ,109.33, ,345, ,88.75, ,185, ,47.59, 
2704,2003/04,S08000030, ,Total,d,"F50 - F59, F70 - F99",40, ,10.29, ,30, ,7.72, ,5, ,1.29, 
2705,2003/04,S08000030, ,SMR01, ,"F50 - F59, F70 - F99",25, ,6.43, ,20, ,5.14, ,,:,,:
2706,2003/04,S08000030, ,SMR04, ,"F50 - F59, F70 - F99",15, ,3.86, ,15, ,3.86, ,5, ,1.29, 
2707,2003/04,S08000030, ,Total,d,F20 - F29,555, ,142.77, ,385, ,99.04, ,155, ,39.87, 
2708,2003/04,S08000030, ,SMR01, ,F20 - F29,10, ,2.57, ,10, ,2.57, ,,:,,:
2709,2003/04,S08000030, ,SMR04, ,F20 - F29,545, ,140.2, ,380, ,97.75, ,155, ,39.87, 
2710,2003/04,S08000028, ,Total,d,F60 - F69,5, ,18.92, ,5, ,18.92, ,0, ,0, 
2711,2003/04,S08000028, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
2712,2003/04,S08000028, ,SMR04, ,F60 - F69,5, ,18.92, ,5, ,18.92, ,0, ,0, 
2713,2003/04,S08000028, ,Total,d,F10 - F19,190, ,718.88, ,140, ,529.7, ,0, ,0, 
2714,2003/04,S08000028, ,SMR01, ,F10 - F19,185, ,699.96, ,140, ,529.7, ,,:,,:
2715,2003/04,S08000028, ,SMR04, ,F10 - F19,5, ,18.92, ,5, ,18.92, ,0, ,0, 
2716,2003/04,S08000028, ,Total,d,F30 - F39,70, ,264.85, ,50, ,189.18, ,10, ,37.84, 
2717,2003/04,S08000028, ,SMR01, ,F30 - F39,15, ,56.75, ,15, ,56.75, ,,:,,:
2718,2003/04,S08000028, ,SMR04, ,F30 - F39,55, ,208.1, ,40, ,151.34, ,10, ,37.84, 
2719,2003/04,S08000028, ,Total,d,F40 - F49,15, ,56.75, ,15, ,56.75, ,0, ,0, 
2720,2003/04,S08000028, ,SMR01, ,F40 - F49,5, ,18.92, ,5, ,18.92, ,,:,,:
2721,2003/04,S08000028, ,SMR04, ,F40 - F49,10, ,37.84, ,10, ,37.84, ,0, ,0, 
2722,2003/04,S08000028, ,Total,d,F00 - F09 or Chapter G and second position F00,65, ,245.93, ,45, ,170.26, ,20, ,75.67, 
2723,2003/04,S08000028, ,SMR01, ,F00 - F09 or Chapter G and second position F00,10, ,37.84, ,10, ,37.84, ,,:,,:
2724,2003/04,S08000028, ,SMR04, ,F00 - F09 or Chapter G and second position F00,55, ,208.1, ,35, ,132.43, ,20, ,75.67, 
2725,2003/04,S08000028, ,Total,d,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,0, ,0, 
2726,2003/04,S08000028, ,SMR01, ,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,,:,,:
2727,2003/04,S08000028, ,SMR04, ,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,0, ,0, 
2728,2003/04,S08000028, ,Total,d,F20 - F29,20, ,75.67, ,10, ,37.84, ,0, ,0, 
2729,2003/04,S08000028, ,SMR01, ,F20 - F29,0, ,0, ,0, ,0, ,,:,,:
2730,2003/04,S08000028, ,SMR04, ,F20 - F29,15, ,56.75, ,10, ,37.84, ,0, ,0, 
2731,2003/04,SB0802, ,Total,d,F60 - F69,20, ,,:,15, ,,:,10, ,,:
2732,2003/04,SB0802, ,SMR01, ,F60 - F69,,:,,:,,:,,:,,:,,:
2733,2003/04,SB0802, ,SMR04, ,F60 - F69,20, ,,:,15, ,,:,10, ,,:
2734,2003/04,SB0802, ,Total,d,F10 - F19,5, ,,:,5, ,,:,0, ,,:
2735,2003/04,SB0802, ,SMR01, ,F10 - F19,,:,,:,,:,,:,,:,,:
2736,2003/04,SB0802, ,SMR04, ,F10 - F19,5, ,,:,5, ,,:,0, ,,:
2737,2003/04,SB0802, ,Total,d,F30 - F39,15, ,,:,10, ,,:,10, ,,:
2738,2003/04,SB0802, ,SMR01, ,F30 - F39,,:,,:,,:,,:,,:,,:
2739,2003/04,SB0802, ,SMR04, ,F30 - F39,15, ,,:,10, ,,:,10, ,,:
2740,2003/04,SB0802, ,Total,d,F40 - F49,0, ,,:,0, ,,:,0, ,,:
2741,2003/04,SB0802, ,SMR01, ,F40 - F49,,:,,:,,:,,:,,:,,:
2742,2003/04,SB0802, ,SMR04, ,F40 - F49,0, ,,:,0, ,,:,0, ,,:
2743,2003/04,SB0802, ,Total,d,F00 - F09 or Chapter G and second position F00,0, ,,:,0, ,,:,5, ,,:
2744,2003/04,SB0802, ,SMR01, ,F00 - F09 or Chapter G and second position F00,,:,,:,,:,,:,,:,,:
2745,2003/04,SB0802, ,SMR04, ,F00 - F09 or Chapter G and second position F00,0, ,,:,0, ,,:,5, ,,:
2746,2003/04,SB0802, ,Total,d,"F50 - F59, F70 - F99",15, ,,:,10, ,,:,35, ,,:
2747,2003/04,SB0802, ,SMR01, ,"F50 - F59, F70 - F99",,:,,:,,:,,:,,:,,:
2748,2003/04,SB0802, ,SMR04, ,"F50 - F59, F70 - F99",15, ,,:,10, ,,:,35, ,,:
2749,2003/04,SB0802, ,Total,d,F20 - F29,220, ,,:,125, ,,:,165, ,,:
2750,2003/04,SB0802, ,SMR01, ,F20 - F29,,:,,:,,:,,:,,:,,:
2751,2003/04,SB0802, ,SMR04, ,F20 - F29,220, ,,:,125, ,,:,165, ,,:
2752,2004/05,S08000015, ,Total,d,F60 - F69,105, ,28.49, ,70, ,18.99, ,10, ,2.71, 
2753,2004/05,S08000015, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
2754,2004/05,S08000015, ,SMR04, ,F60 - F69,105, ,28.49, ,70, ,18.99, ,10, ,2.71, 
2755,2004/05,S08000015, ,Total,d,F10 - F19,1230, ,333.74, ,840, ,227.92, ,30, ,8.14, 
2756,2004/05,S08000015, ,SMR01, ,F10 - F19,695, ,188.58, ,510, ,138.38, ,,:,,:
2757,2004/05,S08000015, ,SMR04, ,F10 - F19,535, ,145.16, ,390, ,105.82, ,30, ,8.14, 
2758,2004/05,S08000015, ,Total,d,F30 - F39,540, ,146.52, ,420, ,113.96, ,50, ,13.57, 
2759,2004/05,S08000015, ,SMR01, ,F30 - F39,40, ,10.85, ,35, ,9.5, ,,:,,:
2760,2004/05,S08000015, ,SMR04, ,F30 - F39,500, ,135.67, ,385, ,104.46, ,50, ,13.57, 
2761,2004/05,S08000015, ,Total,d,F40 - F49,250, ,67.83, ,230, ,62.41, ,15, ,4.07, 
2762,2004/05,S08000015, ,SMR01, ,F40 - F49,70, ,18.99, ,60, ,16.28, ,,:,,:
2763,2004/05,S08000015, ,SMR04, ,F40 - F49,180, ,48.84, ,170, ,46.13, ,15, ,4.07, 
2764,2004/05,S08000015, ,Total,d,F00 - F09 or Chapter G and second position F00,405, ,109.89, ,290, ,78.69, ,140, ,37.99, 
2765,2004/05,S08000015, ,SMR01, ,F00 - F09 or Chapter G and second position F00,115, ,31.2, ,80, ,21.71, ,,:,,:
2766,2004/05,S08000015, ,SMR04, ,F00 - F09 or Chapter G and second position F00,290, ,78.69, ,215, ,58.34, ,140, ,37.99, 
2767,2004/05,S08000015, ,Total,d,"F50 - F59, F70 - F99",30, ,8.14, ,25, ,6.78, ,10, ,2.71, 
2768,2004/05,S08000015, ,SMR01, ,"F50 - F59, F70 - F99",10, ,2.71, ,10, ,2.71, ,,:,,:
2769,2004/05,S08000015, ,SMR04, ,"F50 - F59, F70 - F99",20, ,5.43, ,15, ,4.07, ,10, ,2.71, 
2770,2004/05,S08000015, ,Total,d,F20 - F29,410, ,111.25, ,285, ,77.33, ,95, ,25.78, 
2771,2004/05,S08000015, ,SMR01, ,F20 - F29,10, ,2.71, ,5, ,1.36, ,,:,,:
2772,2004/05,S08000015, ,SMR04, ,F20 - F29,400, ,108.53, ,280, ,75.97, ,95, ,25.78, 
2773,2004/05,S08000016, ,Total,d,F60 - F69,65, ,59.39, ,35, ,31.98, ,5, ,4.57, 
2774,2004/05,S08000016, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
2775,2004/05,S08000016, ,SMR04, ,F60 - F69,65, ,59.39, ,35, ,31.98, ,5, ,4.57, 
2776,2004/05,S08000016, ,Total,d,F10 - F19,245, ,223.85, ,185, ,169.03, ,5, ,4.57, 
2777,2004/05,S08000016, ,SMR01, ,F10 - F19,150, ,137.05, ,115, ,105.07, ,,:,,:
2778,2004/05,S08000016, ,SMR04, ,F10 - F19,95, ,86.8, ,80, ,73.09, ,5, ,4.57, 
2779,2004/05,S08000016, ,Total,d,F30 - F39,200, ,182.73, ,145, ,132.48, ,15, ,13.7, 
2780,2004/05,S08000016, ,SMR01, ,F30 - F39,10, ,9.14, ,5, ,4.57, ,,:,,:
2781,2004/05,S08000016, ,SMR04, ,F30 - F39,190, ,173.6, ,140, ,127.91, ,15, ,13.7, 
2782,2004/05,S08000016, ,Total,d,F40 - F49,75, ,68.52, ,70, ,63.96, ,0, ,0, 
2783,2004/05,S08000016, ,SMR01, ,F40 - F49,20, ,18.27, ,20, ,18.27, ,,:,,:
2784,2004/05,S08000016, ,SMR04, ,F40 - F49,55, ,50.25, ,50, ,45.68, ,0, ,0, 
2785,2004/05,S08000016, ,Total,d,F00 - F09 or Chapter G and second position F00,280, ,255.82, ,185, ,169.03, ,55, ,50.25, 
2786,2004/05,S08000016, ,SMR01, ,F00 - F09 or Chapter G and second position F00,95, ,86.8, ,65, ,59.39, ,,:,,:
2787,2004/05,S08000016, ,SMR04, ,F00 - F09 or Chapter G and second position F00,185, ,169.03, ,125, ,114.21, ,55, ,50.25, 
2788,2004/05,S08000016, ,Total,d,"F50 - F59, F70 - F99",15, ,13.7, ,5, ,4.57, ,0, ,0, 
2789,2004/05,S08000016, ,SMR01, ,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, ,,:,,:
2790,2004/05,S08000016, ,SMR04, ,"F50 - F59, F70 - F99",15, ,13.7, ,5, ,4.57, ,0, ,0, 
2791,2004/05,S08000016, ,Total,d,F20 - F29,160, ,146.19, ,85, ,77.66, ,30, ,27.41, 
2792,2004/05,S08000016, ,SMR01, ,F20 - F29,5, ,4.57, ,0, ,0, ,,:,,:
2793,2004/05,S08000016, ,SMR04, ,F20 - F29,160, ,146.19, ,80, ,73.09, ,30, ,27.41, 
2794,2004/05,S08000017, ,Total,d,F60 - F69,100, ,67.25, ,55, ,36.99, ,5, ,3.36, 
2795,2004/05,S08000017, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
2796,2004/05,S08000017, ,SMR04, ,F60 - F69,100, ,67.25, ,55, ,36.99, ,5, ,3.36, 
2797,2004/05,S08000017, ,Total,d,F10 - F19,210, ,141.22, ,175, ,117.69, ,10, ,6.72, 
2798,2004/05,S08000017, ,SMR01, ,F10 - F19,100, ,67.25, ,85, ,57.16, ,,:,,:
2799,2004/05,S08000017, ,SMR04, ,F10 - F19,110, ,73.97, ,95, ,63.89, ,10, ,6.72, 
2800,2004/05,S08000017, ,Total,d,F30 - F39,210, ,141.22, ,160, ,107.6, ,20, ,13.45, 
2801,2004/05,S08000017, ,SMR01, ,F30 - F39,25, ,16.81, ,20, ,13.45, ,,:,,:
2802,2004/05,S08000017, ,SMR04, ,F30 - F39,185, ,124.41, ,140, ,94.15, ,20, ,13.45, 
2803,2004/05,S08000017, ,Total,d,F40 - F49,70, ,47.07, ,65, ,43.71, ,5, ,3.36, 
2804,2004/05,S08000017, ,SMR01, ,F40 - F49,20, ,13.45, ,15, ,10.09, ,,:,,:
2805,2004/05,S08000017, ,SMR04, ,F40 - F49,50, ,33.62, ,45, ,30.26, ,5, ,3.36, 
2806,2004/05,S08000017, ,Total,d,F00 - F09 or Chapter G and second position F00,170, ,114.32, ,135, ,90.79, ,45, ,30.26, 
2807,2004/05,S08000017, ,SMR01, ,F00 - F09 or Chapter G and second position F00,55, ,36.99, ,40, ,26.9, ,,:,,:
2808,2004/05,S08000017, ,SMR04, ,F00 - F09 or Chapter G and second position F00,115, ,77.34, ,100, ,67.25, ,45, ,30.26, 
2809,2004/05,S08000017, ,Total,d,"F50 - F59, F70 - F99",15, ,10.09, ,10, ,6.72, ,0, ,0, 
2810,2004/05,S08000017, ,SMR01, ,"F50 - F59, F70 - F99",10, ,6.72, ,5, ,3.36, ,,:,,:
2811,2004/05,S08000017, ,SMR04, ,"F50 - F59, F70 - F99",5, ,3.36, ,5, ,3.36, ,0, ,0, 
2812,2004/05,S08000017, ,Total,d,F20 - F29,145, ,97.51, ,105, ,70.61, ,35, ,23.54, 
2813,2004/05,S08000017, ,SMR01, ,F20 - F29,5, ,3.36, ,5, ,3.36, ,,:,,:
2814,2004/05,S08000017, ,SMR04, ,F20 - F29,140, ,94.15, ,105, ,70.61, ,35, ,23.54, 
2815,2004/05,S08000029, ,Total,d,F60 - F69,105, ,29.74, ,65, ,18.41, ,10, ,2.83, 
2816,2004/05,S08000029, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
2817,2004/05,S08000029, ,SMR04, ,F60 - F69,105, ,29.74, ,65, ,18.41, ,10, ,2.83, 
2818,2004/05,S08000029, ,Total,d,F10 - F19,380, ,107.63, ,295, ,83.56, ,10, ,2.83, 
2819,2004/05,S08000029, ,SMR01, ,F10 - F19,145, ,41.07, ,110, ,31.16, ,,:,,:
2820,2004/05,S08000029, ,SMR04, ,F10 - F19,240, ,67.98, ,195, ,55.23, ,10, ,2.83, 
2821,2004/05,S08000029, ,Total,d,F30 - F39,465, ,131.71, ,350, ,99.14, ,60, ,16.99, 
2822,2004/05,S08000029, ,SMR01, ,F30 - F39,5, ,1.42, ,5, ,1.42, ,,:,,:
2823,2004/05,S08000029, ,SMR04, ,F30 - F39,460, ,130.29, ,350, ,99.14, ,60, ,16.99, 
2824,2004/05,S08000029, ,Total,d,F40 - F49,195, ,55.23, ,170, ,48.15, ,15, ,4.25, 
2825,2004/05,S08000029, ,SMR01, ,F40 - F49,25, ,7.08, ,20, ,5.66, ,,:,,:
2826,2004/05,S08000029, ,SMR04, ,F40 - F49,170, ,48.15, ,155, ,43.9, ,15, ,4.25, 
2827,2004/05,S08000029, ,Total,d,F00 - F09 or Chapter G and second position F00,335, ,94.89, ,250, ,70.81, ,130, ,36.82, 
2828,2004/05,S08000029, ,SMR01, ,F00 - F09 or Chapter G and second position F00,105, ,29.74, ,70, ,19.83, ,,:,,:
2829,2004/05,S08000029, ,SMR04, ,F00 - F09 or Chapter G and second position F00,230, ,65.15, ,190, ,53.82, ,130, ,36.82, 
2830,2004/05,S08000029, ,Total,d,"F50 - F59, F70 - F99",25, ,7.08, ,25, ,7.08, ,5, ,1.42, 
2831,2004/05,S08000029, ,SMR01, ,"F50 - F59, F70 - F99",15, ,4.25, ,15, ,4.25, ,,:,,:
2832,2004/05,S08000029, ,SMR04, ,"F50 - F59, F70 - F99",15, ,4.25, ,10, ,2.83, ,5, ,1.42, 
2833,2004/05,S08000029, ,Total,d,F20 - F29,385, ,109.05, ,255, ,72.23, ,105, ,29.74, 
2834,2004/05,S08000029, ,SMR01, ,F20 - F29,0, ,0, ,0, ,0, ,,:,,:
2835,2004/05,S08000029, ,SMR04, ,F20 - F29,385, ,109.05, ,255, ,72.23, ,105, ,29.74, 
2836,2004/05,S08000019, ,Total,d,F60 - F69,95, ,33.46, ,60, ,21.13, ,5, ,1.76, 
2837,2004/05,S08000019, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
2838,2004/05,S08000019, ,SMR04, ,F60 - F69,90, ,31.7, ,60, ,21.13, ,5, ,1.76, 
2839,2004/05,S08000019, ,Total,d,F10 - F19,405, ,142.66, ,335, ,118, ,15, ,5.28, 
2840,2004/05,S08000019, ,SMR01, ,F10 - F19,195, ,68.69, ,165, ,58.12, ,,:,,:
2841,2004/05,S08000019, ,SMR04, ,F10 - F19,210, ,73.97, ,180, ,63.4, ,15, ,5.28, 
2842,2004/05,S08000019, ,Total,d,F30 - F39,410, ,144.42, ,315, ,110.95, ,45, ,15.85, 
2843,2004/05,S08000019, ,SMR01, ,F30 - F39,20, ,7.04, ,15, ,5.28, ,,:,,:
2844,2004/05,S08000019, ,SMR04, ,F30 - F39,390, ,137.37, ,300, ,105.67, ,45, ,15.85, 
2845,2004/05,S08000019, ,Total,d,F40 - F49,125, ,44.03, ,105, ,36.98, ,5, ,1.76, 
2846,2004/05,S08000019, ,SMR01, ,F40 - F49,30, ,10.57, ,25, ,8.81, ,,:,,:
2847,2004/05,S08000019, ,SMR04, ,F40 - F49,95, ,33.46, ,80, ,28.18, ,5, ,1.76, 
2848,2004/05,S08000019, ,Total,d,F00 - F09 or Chapter G and second position F00,225, ,79.25, ,190, ,66.92, ,80, ,28.18, 
2849,2004/05,S08000019, ,SMR01, ,F00 - F09 or Chapter G and second position F00,60, ,21.13, ,50, ,17.61, ,,:,,:
2850,2004/05,S08000019, ,SMR04, ,F00 - F09 or Chapter G and second position F00,165, ,58.12, ,145, ,51.07, ,80, ,28.18, 
2851,2004/05,S08000019, ,Total,d,"F50 - F59, F70 - F99",30, ,10.57, ,25, ,8.81, ,0, ,0, 
2852,2004/05,S08000019, ,SMR01, ,"F50 - F59, F70 - F99",10, ,3.52, ,5, ,1.76, ,,:,,:
2853,2004/05,S08000019, ,SMR04, ,"F50 - F59, F70 - F99",25, ,8.81, ,20, ,7.04, ,0, ,0, 
2854,2004/05,S08000019, ,Total,d,F20 - F29,380, ,133.85, ,225, ,79.25, ,115, ,40.51, 
2855,2004/05,S08000019, ,SMR01, ,F20 - F29,5, ,1.76, ,5, ,1.76, ,,:,,:
2856,2004/05,S08000019, ,SMR04, ,F20 - F29,380, ,133.85, ,220, ,77.49, ,115, ,40.51, 
2857,2004/05,S08000020, ,Total,d,F60 - F69,80, ,15.04, ,55, ,10.34, ,10, ,1.88, 
2858,2004/05,S08000020, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, ,,:,,:
2859,2004/05,S08000020, ,SMR04, ,F60 - F69,80, ,15.04, ,55, ,10.34, ,10, ,1.88, 
2860,2004/05,S08000020, ,Total,d,F10 - F19,590, ,110.93, ,475, ,89.3, ,15, ,2.82, 
2861,2004/05,S08000020, ,SMR01, ,F10 - F19,440, ,82.72, ,360, ,67.68, ,,:,,:
2862,2004/05,S08000020, ,SMR04, ,F10 - F19,150, ,28.2, ,130, ,24.44, ,15, ,2.82, 
2863,2004/05,S08000020, ,Total,d,F30 - F39,805, ,151.35, ,640, ,120.33, ,75, ,14.1, 
2864,2004/05,S08000020, ,SMR01, ,F30 - F39,35, ,6.58, ,35, ,6.58, ,,:,,:
2865,2004/05,S08000020, ,SMR04, ,F30 - F39,765, ,143.83, ,610, ,114.69, ,75, ,14.1, 
2866,2004/05,S08000020, ,Total,d,F40 - F49,215, ,40.42, ,190, ,35.72, ,5, ,0.94, 
2867,2004/05,S08000020, ,SMR01, ,F40 - F49,95, ,17.86, ,90, ,16.92, ,,:,,:
2868,2004/05,S08000020, ,SMR04, ,F40 - F49,120, ,22.56, ,105, ,19.74, ,5, ,0.94, 
2869,2004/05,S08000020, ,Total,d,F00 - F09 or Chapter G and second position F00,470, ,88.36, ,410, ,77.08, ,230, ,43.24, 
2870,2004/05,S08000020, ,SMR01, ,F00 - F09 or Chapter G and second position F00,175, ,32.9, ,155, ,29.14, ,,:,,:
2871,2004/05,S08000020, ,SMR04, ,F00 - F09 or Chapter G and second position F00,290, ,54.52, ,265, ,49.82, ,230, ,43.24, 
2872,2004/05,S08000020, ,Total,d,"F50 - F59, F70 - F99",45, ,8.46, ,40, ,7.52, ,0, ,0, 
2873,2004/05,S08000020, ,SMR01, ,"F50 - F59, F70 - F99",25, ,4.7, ,20, ,3.76, ,,:,,:
2874,2004/05,S08000020, ,SMR04, ,"F50 - F59, F70 - F99",20, ,3.76, ,20, ,3.76, ,0, ,0, 
2875,2004/05,S08000020, ,Total,d,F20 - F29,685, ,128.79, ,410, ,77.08, ,125, ,23.5, 
2876,2004/05,S08000020, ,SMR01, ,F20 - F29,10, ,1.88, ,10, ,1.88, ,,:,,:
2877,2004/05,S08000020, ,SMR04, ,F20 - F29,675, ,126.91, ,400, ,75.2, ,125, ,23.5, 
2878,2004/05,S08000031, ,Total,d,F60 - F69,275, ,24.73, ,190, ,17.09, ,20, ,1.8, 
2879,2004/05,S08000031, ,SMR01, ,F60 - F69,5, ,0.45, ,5, ,0.45, ,,:,,:
2880,2004/05,S08000031, ,SMR04, ,F60 - F69,270, ,24.28, ,185, ,16.64, ,20, ,1.8, 
2881,2004/05,S08000031, ,Total,d,F10 - F19,2765, ,248.65, ,2100, ,188.85, ,90, ,8.09, 
2882,2004/05,S08000031, ,SMR01, ,F10 - F19,1485, ,133.54, ,1130, ,101.62, ,,:,,:
2883,2004/05,S08000031, ,SMR04, ,F10 - F19,1280, ,115.11, ,1070, ,96.22, ,90, ,8.09, 
2884,2004/05,S08000031, ,Total,d,F30 - F39,1945, ,174.91, ,1505, ,135.34, ,255, ,22.93, 
2885,2004/05,S08000031, ,SMR01, ,F30 - F39,90, ,8.09, ,65, ,5.85, ,,:,,:
2886,2004/05,S08000031, ,SMR04, ,F30 - F39,1855, ,166.82, ,1450, ,130.39, ,255, ,22.93, 
2887,2004/05,S08000031, ,Total,d,F40 - F49,470, ,42.27, ,420, ,37.77, ,30, ,2.7, 
2888,2004/05,S08000031, ,SMR01, ,F40 - F49,180, ,16.19, ,170, ,15.29, ,,:,,:
2889,2004/05,S08000031, ,SMR04, ,F40 - F49,290, ,26.08, ,250, ,22.48, ,30, ,2.7, 
2890,2004/05,S08000031, ,Total,d,F00 - F09 or Chapter G and second position F00,1700, ,152.88, ,1215, ,109.26, ,435, ,39.12, 
2891,2004/05,S08000031, ,SMR01, ,F00 - F09 or Chapter G and second position F00,955, ,85.88, ,635, ,57.1, ,,:,,:
2892,2004/05,S08000031, ,SMR04, ,F00 - F09 or Chapter G and second position F00,740, ,66.55, ,595, ,53.51, ,435, ,39.12, 
2893,2004/05,S08000031, ,Total,d,"F50 - F59, F70 - F99",150, ,13.49, ,125, ,11.24, ,30, ,2.7, 
2894,2004/05,S08000031, ,SMR01, ,"F50 - F59, F70 - F99",45, ,4.05, ,40, ,3.6, ,,:,,:
2895,2004/05,S08000031, ,SMR04, ,"F50 - F59, F70 - F99",105, ,9.44, ,85, ,7.64, ,30, ,2.7, 
2896,2004/05,S08000031, ,Total,d,F20 - F29,1645, ,147.93, ,1145, ,102.97, ,495, ,44.51, 
2897,2004/05,S08000031, ,SMR01, ,F20 - F29,20, ,1.8, ,20, ,1.8, ,,:,,:
2898,2004/05,S08000031, ,SMR04, ,F20 - F29,1620, ,145.68, ,1130, ,101.62, ,495, ,44.51, 
2899,2004/05,S08000022, ,Total,d,F60 - F69,100, ,32.77, ,65, ,21.3, ,5, ,1.64, 
2900,2004/05,S08000022, ,SMR01, ,F60 - F69,5, ,1.64, ,5, ,1.64, ,,:,,:
2901,2004/05,S08000022, ,SMR04, ,F60 - F69,95, ,31.13, ,65, ,21.3, ,5, ,1.64, 
2902,2004/05,S08000022, ,Total,d,F10 - F19,1025, ,335.91, ,695, ,227.76, ,25, ,8.19, 
2903,2004/05,S08000022, ,SMR01, ,F10 - F19,705, ,231.04, ,475, ,155.67, ,,:,,:
2904,2004/05,S08000022, ,SMR04, ,F10 - F19,315, ,103.23, ,260, ,85.21, ,25, ,8.19, 
2905,2004/05,S08000022, ,Total,d,F30 - F39,485, ,158.94, ,380, ,124.53, ,55, ,18.02, 
2906,2004/05,S08000022, ,SMR01, ,F30 - F39,60, ,19.66, ,55, ,18.02, ,,:,,:
